snapshot,Biomass gasification,Imports,Methane Reformation with CCUS,Networked Electrolysis,Non-networked Electrolysis,Nuclear Electrolysis
2050-01-11 19:00:00,808.6713,3652.968036,2968.036533,25477.183846,10482.767337000001,0.0
2050-01-11 20:00:00,808.6713,3652.968036,2968.036533,26067.710198999997,11212.962468,0.0
2050-01-11 21:00:00,808.6713,3652.968036,2968.036533,26852.844014,11861.405385,0.0
2050-01-11 22:00:00,808.6713,3652.968036,2968.036533,28135.595588,12745.564134,0.0
2050-01-11 23:00:00,808.6713,3652.968036,2968.036533,28940.875692,13259.538912,0.0
2050-01-12 00:00:00,808.6713,3652.968036,2968.036533,29276.03138,13706.436756,0.0
2050-01-12 01:00:00,808.6713,3652.968036,2968.036533,29573.884478,14209.810314,0.0
2050-01-12 02:00:00,808.6713,3652.968036,2968.036533,29204.254553,14617.954806,0.0
2050-01-12 03:00:00,808.6713,3652.968036,2968.036533,29251.751676,14770.141448999999,0.0
2050-01-12 04:00:00,808.6713,3652.968036,2968.036533,29945.975117,14990.454252000001,0.0
2050-01-12 05:00:00,808.6713,3652.968036,2968.036533,30104.395267,15137.860911,0.0
2050-01-12 06:00:00,808.6713,3652.968036,2968.036533,30319.209400000003,15134.454972,0.0
2050-01-12 07:00:00,808.6713,3652.968036,2968.036533,30326.612792,15010.450017000001,0.0
2050-01-12 08:00:00,808.6713,3652.968036,2968.036533,30142.953565,14757.077769,0.0
2050-01-12 09:00:00,808.6713,3652.968036,2968.036533,29963.13116,14259.856815,0.0
2050-01-12 10:00:00,808.6713,3652.968036,2968.036533,29012.473374,12948.287757000002,0.0
2050-01-12 11:00:00,808.6713,3652.968036,2968.036533,28525.973396,11937.667764,0.0
2050-01-12 12:00:00,808.6713,3652.968036,2968.036533,28299.82729,10736.412819000001,0.0
2050-01-12 13:00:00,808.6713,3652.968036,2968.036533,28423.665645,10183.849988999998,0.0
2050-01-12 14:00:00,808.6713,3652.968036,2968.036533,28039.609583,8944.729683,0.0
2050-01-12 15:00:00,808.6713,3652.968036,2968.036533,26974.044391,7972.1310300000005,0.0
2050-01-12 16:00:00,808.6713,3652.968036,2968.036533,24951.862787,6683.944080000001,0.0
2050-01-12 17:00:00,808.6713,3652.968036,2968.036533,22742.549136,6235.784463,0.0
2050-01-12 18:00:00,808.6713,3652.968036,2968.036533,20458.203908,6007.648443,0.0
2050-01-12 19:00:00,808.6713,3652.968036,2968.036533,19229.367649,5893.447776,0.0
2050-01-12 20:00:00,808.6713,3652.968036,2968.036533,18922.965346,5774.379333,0.0
2050-01-12 21:00:00,808.6713,3652.968036,2968.036533,18656.25971,5537.849472,0.0
2050-01-12 22:00:00,808.6713,3652.968036,2968.036533,18017.156857,5129.672709,0.0
2050-01-12 23:00:00,808.6713,3652.968036,2968.036533,17982.388602,5062.7549070000005,0.0
2050-01-13 00:00:00,808.6713,3652.968036,2968.036533,18244.647759,5029.952799,0.0
