,efh,mfh,ghd
2010-01-01 00:00:00,2.715640554879203,8.161260542256098,21.917415324295348
2010-01-01 01:00:00,2.7754564261320485,8.67779601961408,21.59510039305571
2010-01-01 02:00:00,2.871161820136602,8.781103115085676,24.560397760460376
2010-01-01 03:00:00,3.0984621308974165,9.435381386405785,29.7818996465425
2010-01-01 04:00:00,3.7923262374304287,11.742573185271432,35.390179450112186
2010-01-01 05:00:00,5.467170632510113,17.35559203922816,31.39347430274069
2010-01-01 06:00:00,6.878825194077276,17.183413546775498,31.006696385253118
2010-01-01 07:00:00,6.460114095307354,16.70131376790805,30.55545548151763
2010-01-01 08:00:00,6.161034739043125,16.632442370926988,29.0728067978153
2010-01-01 09:00:00,5.861955382778897,16.288085386021667,27.71908408660882
2010-01-01 10:00:00,5.550912852264097,15.840421305644748,27.332306169121257
2010-01-01 11:00:00,5.359502064254991,15.358321526777297,25.914120471666852
2010-01-01 12:00:00,5.251833495999868,15.220578732815172,25.20502762293965
2010-01-01 13:00:00,5.275759844501006,15.186143034324639,25.849657485418923
2010-01-01 14:00:00,5.37146523850556,15.289450129796235,26.429824361650272
2010-01-01 15:00:00,5.550912852264097,15.427192923758364,26.043046444162705
2010-01-01 16:00:00,5.778213163024912,16.08147119507847,27.78354707285675
2010-01-01 17:00:00,6.005513473785727,16.632442370926988,28.105862004096387
2010-01-01 18:00:00,6.065329345038572,16.976799355832302,27.525695127865042
2010-01-01 19:00:00,6.041402996537434,16.90792795885124,27.525695127865042
2010-01-01 20:00:00,5.754286814523773,16.52913527545539,26.75213929288991
2010-01-01 21:00:00,5.0843490564919,15.082835938853043,23.464526994245606
2010-01-01 22:00:00,3.5889522751707523,13.154436823383246,22.497582200526697
2010-01-01 23:00:00,2.871161820136602,9.676431275839509,21.208322475568146
2010-01-02 00:00:00,2.84485944090862,8.42907591393881,20.848047810244214
2010-01-02 01:00:00,2.907521543131276,8.96256173127671,21.85035780112134
2010-01-02 02:00:00,3.007780906687527,9.069258894744289,23.253591788349315
2010-01-02 03:00:00,3.2458968951336233,9.745007596705628,25.39185310222052
2010-01-02 04:00:00,3.972777280916442,12.127910914148245,31.00478905113242
2010-01-02 05:00:00,5.727316143150833,17.92512346255342,37.219110994570606
2010-01-02 06:00:00,7.206141755605535,17.74729485677412,36.95182833033671
2010-01-02 07:00:00,6.767507040046937,17.24937476059208,35.882697673401104
2010-01-02 08:00:00,6.454196528933652,17.178243318280362,33.61079502741295
2010-01-02 09:00:00,6.140886017820368,16.82258610672176,32.20756104018498
2010-01-02 10:00:00,5.815043086262552,16.36023173169558,31.205251049307847
2010-01-02 11:00:00,5.614524359150051,15.86231163551354,28.732886405144267
2010-01-02 12:00:00,5.501732575149268,15.720048750890102,26.995549087623917
2010-01-02 13:00:00,5.526797416038331,15.684483029734242,26.527804425214594
2010-01-02 14:00:00,5.627056779594583,15.791180193201821,26.72826642339002
2010-01-02 15:00:00,5.815043086262552,15.93344307782526,27.596935082150196
2010-01-02 16:00:00,6.053159074708649,16.609191779786602,28.265141742734944
2010-01-02 17:00:00,6.291275063154745,17.178243318280362,28.131500410617996
2010-01-02 18:00:00,6.353937165377402,17.53390052983896,27.262831751857824
2010-01-02 19:00:00,6.32887232448834,17.46276908752724,26.46098375915612
2010-01-02 20:00:00,6.028094233819585,17.071546154812783,26.394163093097646
2010-01-02 21:00:00,5.3262786889258305,15.577785866266662,23.32041245440779
2010-01-02 22:00:00,3.7597261333594085,13.586105481538503,21.11533047447812
2010-01-02 23:00:00,3.007780906687527,9.993967644796648,21.382613138712017
2010-01-03 00:00:00,3.463765942004711,9.723266194900376,25.239967171450953
2010-01-03 01:00:00,3.5311543844561646,9.985046438609235,25.167438530153685
2010-01-03 02:00:00,3.6524535808687806,10.134635149300008,27.343297769071867
2010-01-03 03:00:00,3.868096596713432,10.919975880426577,29.809271573179146
2010-01-03 04:00:00,4.555458709718257,13.313395251478978,37.859950757176435
2010-01-03 05:00:00,5.916705247237619,19.072560613073815,35.393976953069156
2010-01-03 06:00:00,7.345340227208434,18.735986014019574,35.68409151825825
2010-01-03 07:00:00,6.860143441557969,17.651467861511453,34.95880510528552
2010-01-03 08:00:00,6.765799622125934,18.062836815911087,33.145589072853696
2010-01-03 09:00:00,6.5501566062812815,17.80105657220223,31.91260217080006
2010-01-03 10:00:00,6.30755821345605,17.31489326245721,32.05765945339461
2010-01-03 11:00:00,6.038004443650235,16.903524308057577,30.316972062260056
2010-01-03 12:00:00,5.9436606242182,16.753935597366805,29.809271573179146
