name,Bacton,Barrow,Grain LNG,Grangemouth,Humberside,Merseyside,South Wales,Southampton,St Fergus,Teesside,Theddlethorpe
2050-02-24 16:00:00,5318.342114548104,0.0,6357.535686728665,6674.781749476521,11921.146091517614,10724.887213262136,5600.972892097705,3404.157522857211,3253.3515161257583,6423.887863010595,5112.939450375684
2050-02-24 17:00:00,5376.497000594677,0.0,6471.4976314229725,6732.59275407602,11994.258729498764,10902.98977190797,5699.744200605817,3466.5363609921797,3278.1276609541146,6494.770748442605,5209.912941504874
2050-02-24 18:00:00,5400.7627224454445,0.0,6519.049420094864,6756.714987870811,12024.765726548085,10977.304888707418,5740.957540739866,3492.564570115399,3288.465761151882,6524.347358402694,5250.376123923533
2050-02-24 19:00:00,5384.116894999878,0.0,6486.429790074038,6740.167590524913,12003.838502050565,10926.326120449528,5712.685966848687,3474.709709648163,3281.3740194322113,6504.058361897738,5222.619144074274
2050-02-24 20:00:00,5280.2264552188235,0.0,6282.843172380139,6636.891475647539,11873.226877993187,10608.155896041753,5536.236568075205,3363.2734165448933,3237.112827341908,6377.430065616938,5049.381445139613
2050-02-24 21:00:00,5007.357759559504,0.0,5748.122028250793,6365.63630704164,11530.174874655906,9772.480406412982,5072.791448440905,3070.5855040451356,3120.8606122250944,6044.840290152298,4594.371869215737
2050-02-24 22:00:00,4637.354287875305,0.0,5023.052854475643,5997.820739726535,11065.004504356308,8639.324286701529,4444.370871337106,2673.7076449589467,2963.2253690900493,5593.856452408495,3977.3896890700785
2050-02-24 23:00:00,4242.136723147616,0.0,4248.573437257868,5604.940175332043,10568.13483960301,7428.948610900095,3773.1262233417165,2249.784322703586,2794.8479843495525,5112.140069388232,3318.3629139762775
2050-02-25 00:00:00,4025.7138296368635,0.0,3824.4650691131446,5405.893751413078,10352.978923459068,6775.350560261195,3405.586110886575,2017.6420288953366,2703.154464875581,4857.589136103179,2957.4769253559766
2050-02-25 01:00:00,4090.9875837981426,0.0,3952.3773472966195,5470.781528839418,10435.041441023666,6975.2550466913235,3516.448233539232,2087.656798454465,2730.963512344013,4937.148952181673,3066.3211558314433
2050-02-25 02:00:00,4142.6579155572745,0.0,4053.6319776565706,5522.146323615089,10500.001662203464,7133.49829877182,3604.2060579602216,2143.0800909805967,2752.976995819301,5000.128049129493,3152.4816283061677
2050-02-25 03:00:00,4269.040195321057,0.0,4301.294235394403,5647.7812797367105,10658.890149409885,7520.5510285355185,3818.8560038737996,2278.641869335725,2806.8205484428527,5154.170834974832,3363.224554975217
2050-02-25 04:00:00,4655.3519641025605,0.0,5058.321605259438,6031.808709933763,11144.563399223498,8703.652211123723,4474.974887230831,2693.0125427672997,2971.403732813018,5625.03226570048,4007.400881845386
2050-02-25 05:00:00,5411.011305348208,0.0,6539.1328304040935,6782.99968668885,12094.582419281787,11017.90078574378,5758.40035661338,3503.557536269478,3293.342722850912,6546.078082353742,5267.46567444577
2050-02-25 06:00:00,5556.602160779689,0.0,6824.436751408976,6927.729634336821,12277.620031942624,11463.780842099082,6005.674494271678,3659.723062887808,3355.3698432714714,6723.533505742128,5510.238973259719
2050-02-25 07:00:00,5458.413942361617,0.0,6632.024366523005,6830.122022449526,12154.177271493132,11163.073986356476,5838.909851220589,3554.40315943968,3313.538009605488,6603.855440663853,5346.509749886631
2050-02-25 08:00:00,5390.473949895567,0.0,6498.8872530266935,6762.583772717609,12068.762744678752,10955.003997484147,5723.5193412894205,3481.5284952276875,3284.5930454346662,6521.045843231818,5233.219557013629
2050-02-25 09:00:00,5293.1835138648485,0.0,6308.234187670524,6665.868634451242,11946.448681113301,10657.046650014447,5558.279508055402,3377.1715826136633,3243.1437004633663,6402.462052606334,5070.987389146871
2050-02-25 10:00:00,5182.54360245869,0.0,6091.421116202134,6555.882958921466,11807.35158474161,10318.205795025855,5370.366684805154,3258.4955848764316,3196.0069823791764,6267.607069688306,4886.494920901175
